function_name,function_type,input_size,memory_config_mb,cold_start,lines_of_code,num_loops,num_conditionals,num_function_calls,cyclomatic_complexity,max_nesting_depth,local_duration_ms,local_cpu_percent,local_memory_mb,local_energy_wh,aws_duration_ms,aws_memory_used_mb,aws_cold_start,aws_energy_estimate_wh,duration_ratio,memory_efficiency,energy_target_wh,calibration_ratio
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5199.92,35,False,0.001169982,1.0076969855056064,0.13671875,0.3563652086083727,0.0032830982703638
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5202.65,35,False,0.0011705962499999,1.008226034562213,0.13671875,0.3563652086083727,0.0032848219234735
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5201.7,35,False,0.0011703825,1.0080419332421484,0.13671875,0.3563652086083727,0.0032842221174463
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5198.79,35,False,0.00116972775,1.007478001830161,0.13671875,0.3563652086083727,0.0032823848168788
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5220.85,35,False,0.00117469125,1.0117530282729243,0.13671875,0.3563652086083727,0.0032963129442047
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5196.66,35,False,0.0011692484999999,1.00706522729149,0.13671875,0.3563652086083727,0.0032810399886284
bubble-sort,cpu,Medium,256,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,5212.16,35,False,0.001172736,1.0100689856714913,0.13671875,0.3563652086083727,0.0032908262974929
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14574.58,35,False,0.0032792804999999,4.250050739632202,0.13671875,0.77111122112396,0.0042526686295916
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14561.75,35,False,0.00327639375,4.246309420775022,0.13671875,0.77111122112396,0.0042489250062064
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14544.47,35,False,0.00327250575,4.241270450404634,0.13671875,0.77111122112396,0.0042438829319978
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14717.2,35,False,0.00331137,4.291639741612798,0.13671875,0.77111122112396,0.0042942832490148
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14561.73,35,False,0.0032763892499999,4.246303588633389,0.13671875,0.77111122112396,0.0042489191704724
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14561.03,35,False,0.00327623175,4.246099463676256,0.13671875,0.77111122112396,0.0042487149197811
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14498.99,35,False,0.0032622727499999,4.228008160332572,0.13671875,0.77111122112396,0.004230612472796
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14706.55,35,False,0.00330897375,4.288534126193548,0.13671875,0.77111122112396,0.0042911757206397
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14542.83,35,False,0.00327213675,4.240792214790778,0.13671875,0.77111122112396,0.0042434044018067
bubble-sort,cpu,Large,256,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,14564.38,35,False,0.0032769855,4.247076347399681,0.13671875,0.77111122112396,0.0042496924052324
bubble-sort,cpu,Small,512,True,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,279.18,35,True,0.000125631,3.3732057416267938,0.068359375,0.0557186543644585,0.0022547385867978
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,271.7,35,False,0.0001222649999999,3.2828282828282824,0.068359375,0.0557186543644585,0.0021943279390822
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,281.63,35,False,0.0001267335,3.402807984147697,0.068359375,0.0557186543644585,0.0022745254968117
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,264.1,35,False,0.0001188449999999,3.1910009182736454,0.068359375,0.0557186543644585,0.0021329481365904
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,281.15,35,False,0.0001265175,3.397008361123193,0.068359375,0.0557186543644585,0.0022706488777069
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,285.2,35,False,0.00012834,3.4459426803924407,0.068359375,0.0557186543644585,0.0023033578514032
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,268.27,35,False,0.0001207215,3.241385143299018,0.068359375,0.0557186543644585,0.0021666262650629
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,277.36,35,False,0.000124812,3.351215504325552,0.068359375,0.0557186543644585,0.002240039739359
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,282.68,35,False,0.000127206,3.415494659513798,0.068359375,0.0557186543644585,0.0022830056011033
bubble-sort,cpu,Small,512,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,277.49,35,False,0.0001248705,3.352786235561355,0.068359375,0.0557186543644585,0.0022410896570332
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2579.64,35,False,0.001160838,0.4999106624120529,0.068359375,0.3563652086083727,0.0032574391998959
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2555.01,35,False,0.0011497545,0.4951375934507991,0.068359375,0.3563652086083727,0.0032263376789498
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2559.49,35,False,0.0011517704999999,0.496005776518051,0.068359375,0.3563652086083727,0.0032319947968482
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2582.05,35,False,0.0011619225,0.5003776983924274,0.068359375,0.3563652086083727,0.0032604824262653
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2574.33,35,False,0.0011584484999999,0.4988816329283234,0.068359375,0.3563652086083727,0.0032507339998868
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2640.16,35,False,0.0011880719999999,0.5116388854544842,0.068359375,0.3563652086083727,0.0033338608015061
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2616.86,35,False,0.001177587,0.5071235583413208,0.068359375,0.3563652086083727,0.003304438737436
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2574.9,35,False,0.0011587049999999,0.4989920937203622,0.068359375,0.3563652086083727,0.0032514537671194
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2548.02,35,False,0.001146609,0.49378299531685,0.068359375,0.3563652086083727,0.0032175110597287
bubble-sort,cpu,Medium,512,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,2559.58,35,False,0.001151811,0.4960232176957414,0.068359375,0.3563652086083727,0.003232108444306
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7146.11,35,False,0.0032157494999999,2.0838562820330377,0.068359375,0.77111122112396,0.0041702797364468
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7141.5,35,False,0.0032136749999999,2.0825119733867714,0.068359375,0.77111122112396,0.0041675894630554
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7147.88,35,False,0.003216546,2.084372426567505,0.068359375,0.77111122112396,0.0041713126613714
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7117.45,35,False,0.0032028524999999,2.0754988230738185,0.068359375,0.77111122112396,0.0041535545226946
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7146.68,35,False,0.003216006,2.084022498069561,0.068359375,0.77111122112396,0.0041706123732869
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7244.95,35,False,0.0032602275,2.1126787259803246,0.068359375,0.77111122112396,0.0042279601316758
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7122.81,35,False,0.0032052645,2.0770618370313,0.068359375,0.77111122112396,0.0041566824761388
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7158.1,35,False,0.003221145,2.0873526509416576,0.068359375,0.77111122112396,0.004177276781558
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7130.99,35,False,0.0032089454999999,2.0794471829589485,0.068359375,0.77111122112396,0.0041614561065817
bubble-sort,cpu,Large,512,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,7566.3,35,False,0.0034048349999999,2.2063866616588013,0.068359375,0.77111122112396,0.0044154914449787
bubble-sort,cpu,Small,1024,True,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,131.9,35,True,0.00011871,1.5936880769416653,0.0341796875,0.0557186543644585,0.0021305252496499
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,135.48,35,False,0.0001219319999999,1.6369435986660863,0.0341796875,0.0557186543644585,0.0021883514846291
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,141.71,35,False,0.000127539,1.7122178725049535,0.0341796875,0.0557186543644585,0.0022889820555564
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,139.38,35,False,0.000125442,1.6840655357401766,0.0341796875,0.0557186543644585,0.0022513465450812
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,130.28,35,False,0.000117252,1.5741143492339662,0.0341796875,0.0557186543644585,0.0021043580706929
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,136.64,35,False,0.0001229759999999,1.6509593543086365,0.0341796875,0.0557186543644585,0.0022070884769687
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,138.13,35,False,0.000124317,1.6689623507805322,0.0341796875,0.0557186543644585,0.0022311558205773
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,136.76,35,False,0.000123084,1.6524092600647622,0.0341796875,0.0557186543644585,0.0022090267865211
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,130.06,35,False,0.000117054,1.571456188681069,0.0341796875,0.0557186543644585,0.0021008045031802
bubble-sort,cpu,Small,1024,False,12,2,1,7,4,3,82.76400000000001,17.44,123.63,0.0557186543644585,135.06,35,False,0.000121554,1.6318689285196462,0.0341796875,0.0557186543644585,0.0021815674011958
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1271.93,35,False,0.001144737,0.2464884126629151,0.0341796875,0.3563652086083727,0.0032122580216802
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1262.28,35,False,0.001136052,0.2446183308327852,0.0341796875,0.3563652086083727,0.0031878869557338
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1264.58,35,False,0.001138122,0.2450640498182048,0.0341796875,0.3563652086083727,0.0031936956035759
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1258.36,35,False,0.001132524,0.2438586706489397,0.0341796875,0.3563652086083727,0.0031779869994115
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1261.57,35,False,0.0011354129999999,0.2444807393198948,0.0341796875,0.3563652086083727,0.0031860938513999
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1263.88,35,False,0.001137492,0.2449283962139467,0.0341796875,0.3563652086083727,0.0031919277542327
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1244.63,35,False,0.001120167,0.2411979220968482,0.0341796875,0.3563652086083727,0.003143311897293
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1313.52,35,False,0.001182168,0.2545481746644802,0.0341796875,0.3563652086083727,0.0033172935276606
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1275.04,35,False,0.001147536,0.2470911022475477,0.0341796875,0.3563652086083727,0.0032201123237624
bubble-sort,cpu,Medium,1024,False,12,2,1,7,4,3,5160.201999999999,17.13,123.672,0.3563652086083727,1287.98,35,False,0.001159182,0.2495987560176908,0.0341796875,0.3563652086083727,0.0032527922816222
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3521.84,35,False,0.003169656,1.0269934843313684,0.0341796875,0.77111122112396,0.0041105043126981
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3505.52,35,False,0.003154968,1.0222344567593356,0.0341796875,0.77111122112396,0.0040914564767989
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3561.8,35,False,0.00320562,1.0386461033128898,0.0341796875,0.77111122112396,0.0041571434991278
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3494.57,35,False,0.0031451129999999,1.0190413592156002,0.0341796875,0.77111122112396,0.0040786762192563
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3507.45,35,False,0.0031567049999999,1.0227972584268614,0.0341796875,0.77111122112396,0.0040937090701375
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3532.32,35,False,0.003179088,1.0300495265467424,0.0341796875,0.77111122112396,0.0041227360112412
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3544.04,35,False,0.0031896359999999,1.0334671615433246,0.0341796875,0.77111122112396,0.0041364149718257
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3502.97,35,False,0.003152673,1.0214908587012053,0.0341796875,0.77111122112396,0.0040884802524397
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3515.26,35,False,0.003163734,1.0250747097343111,0.0341796875,0.77111122112396,0.0041028244867045
bubble-sort,cpu,Large,1024,False,12,2,1,7,4,3,3429.272,10.83,123.802,0.77111122112396,3506.93,35,False,0.0031562369999999,1.0226456227444192,0.0341796875,0.77111122112396,0.0040931021537976
fibonacci,cpu,Small,256,True,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,121.82,35,True,2.74095e-05,18.39903337864371,0.13671875,0.951840428662791,2.87963183477158e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,118.39,35,False,2.663775e-05,17.880984745506723,0.13671875,0.951840428662791,2.7985520679577027e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,118.35,35,False,2.662875e-05,17.874943362029907,0.13671875,0.951840428662791,2.797606531318474e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,117.06,35,False,2.63385e-05,17.680108744902583,0.13671875,0.951840428662791,2.7671129747033423e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,124.96,35,False,2.8116e-05,18.87328198157378,0.13671875,0.951840428662791,2.953856460951048e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,118.79,35,False,2.672775e-05,17.941398580274885,0.13671875,0.951840428662791,2.808007434349992e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,113.87,35,False,2.562075e-05,17.198308412626492,0.13671875,0.951840428662791,2.6917064277248387e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,122.17,35,False,2.748825e-05,18.45189548406585,0.13671875,0.951840428662791,2.8879052803648328e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,122.79,35,False,2.762775e-05,18.545536927956505,0.13671875,0.951840428662791,2.9025610982728807e-05
fibonacci,cpu,Small,256,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,121.02,35,False,2.72295e-05,18.278205709107382,0.13671875,0.951840428662791,2.8607211019870024e-05
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1480.74,35,False,0.0003331665,7.615682523028498,0.13671875,1.0373944242806863,0.0003211570182006
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1459.44,35,False,0.000328374,7.506133218126553,0.13671875,1.0373944242806863,0.000316537270988
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1458.53,35,False,0.00032816925,7.5014529426589105,0.13671875,1.0373944242806863,0.0003163399015061
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1481.52,35,False,0.000333342,7.619694187715049,0.13671875,1.0373944242806863,0.0003213261920422
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1481.5,35,False,0.0003333375,7.619591324517958,0.13671875,1.0373944242806863,0.0003213218542514
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1464.1,35,False,0.0003294224999999,7.530100343048762,0.13671875,1.0373944242806863,0.0003175479762467
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1465.61,35,False,0.0003297622499999,7.537866514429135,0.13671875,1.0373944242806863,0.0003178754794529
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1525.34,35,False,0.0003432014999999,7.845067452541492,0.13671875,1.0373944242806863,0.000330830291707
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1466.34,35,False,0.0003299265,7.541621021122958,0.13671875,1.0373944242806863,0.0003180338088174
fibonacci,cpu,Medium,256,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,1479.87,35,False,0.0003329707499999,7.611207973955038,0.13671875,1.0373944242806863,0.0003209683243004
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16365.22,35,False,0.0036821745,4.834425015427708,0.13671875,1.2531544866672415,0.0029383244756939
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16342.09,35,False,0.0036769702499999,4.827592216931456,0.13671875,1.2531544866672415,0.0029341715559578
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16321.47,35,False,0.0036723307499999,4.821500893758402,0.13671875,1.2531544866672415,0.0029304692989342
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16361.78,35,False,0.0036814004999999,4.833408810203882,0.13671875,1.2531544866672415,0.0029377068343669
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16397.47,35,False,0.00368943075,4.843951939401083,0.13671875,1.2531544866672415,0.0029441148631339
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16578.93,35,False,0.00373025925,4.897556764957935,0.13671875,1.2531544866672415,0.0029766954431297
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16333.18,35,False,0.0036749654999999,4.824960127238347,0.13671875,1.2531544866672415,0.0029325717931023
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16396.9,35,False,0.0036893025,4.843783556558763,0.13671875,1.2531544866672415,0.0029440125214024
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16353.64,35,False,0.0036795689999999,4.831004185052152,0.13671875,1.2531544866672415,0.0029362453226224
fibonacci,cpu,Large,256,False,7,0,1,4,2,1,3385.143,16.04,123.872,1.2531544866672415,16319.25,35,False,0.00367183125,4.82084508689884,0.13671875,1.2531544866672415,0.002930070704822
fibonacci,cpu,Small,512,True,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,63.3,35,True,2.8485e-05,9.560489352061625,0.068359375,0.951840428662791,2.992623463159432e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,56.77,35,False,2.55465e-05,8.57423349947138,0.068359375,0.951840428662791,2.6839057504512e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,58.86,35,False,2.6487e-05,8.889895786135025,0.068359375,0.951840428662791,2.782714329250619e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,44.23,35,False,1.99035e-05,6.680259779489503,0.068359375,0.951840428662791,2.091054277654687e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,55.4,35,False,2.493e-05,8.367316115390425,0.068359375,0.951840428662791,2.619136490664021e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,61.52,35,False,2.7684e-05,9.291647787343305,0.068359375,0.951840428662791,2.9084707022680614e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,46.55,35,False,2.09475e-05,7.0306600211448425,0.068359375,0.951840428662791,2.2007365278052375e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,59.95,35,False,2.69775e-05,9.054523485878269,0.068359375,0.951840428662791,2.834246076088593e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,62.59,35,False,2.8165500000000003e-05,9.453254795348135,0.068359375,0.951840428662791,2.959056912466807e-05
fibonacci,cpu,Small,512,False,7,0,1,4,2,1,6.621,21.61,123.93,0.951840428662791,61.21,35,False,2.75445e-05,9.244827065397978,0.068359375,0.951840428662791,2.893814884360013e-05
fibonacci,cpu,Medium,512,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,681.19,35,False,0.0003065355,3.5034690613218955,0.068359375,1.0373944242806863,0.000295485972187
fibonacci,cpu,Medium,512,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,680.42,35,False,0.0003061889999999,3.4995088282338904,0.068359375,1.0373944242806863,0.0002951519622946
fibonacci,cpu,Medium,512,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,682.81,35,False,0.0003072644999999,3.511800980286268,0.068359375,1.0373944242806863,0.0002961886942982
fibonacci,cpu,Medium,512,False,7,0,1,4,2,1,194.433,18.83,123.926,1.0373944242806863,680.34,35,False,0.000306153,3.4990973754455266,0.068359375,1.0373944242806863,0.0002951172599681
